timestamp,status,html_file,image
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse1.html,block3fig7
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse1.html,block3fig8x
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse1.html,block3fig8
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig10xx
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig9
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig10
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig11
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig11
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig12
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse2.html,block3fig13
2026-05-29 13:50:45,skipped,./15_2_calculate_cntre_of_mass-web/15_2_calculate_cntre_of_mass-webse3.html,chain
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse1.html,block4fig1
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse2.html,block4fig2
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse2.html,block4fig3
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse2.html,block4fig4
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse2.html,block4fig5
2026-05-29 13:50:45,skipped,./15_3_momnts_of_inertia-web/15_3_momnts_of_inertia-webse2.html,block4fig3
2026-05-29 13:50:45,skipped,./16_1_sequences_n_series-web/16_1_sequences_n_series-webse1.html,workbook16block1fig1a
2026-05-29 13:50:45,skipped,./16_1_sequences_n_series-web/16_1_sequences_n_series-webse1.html,workbook16block1fig1b
2026-05-29 13:50:45,skipped,./16_1_sequences_n_series-web/16_1_sequences_n_series-webse1.html,workbook16block1fig1c
2026-05-29 13:50:46,skipped,./16_3_binomial_series-web/16_3_binomial_series-webse1.html,workbook16block3fig1
2026-05-29 13:50:46,skipped,./16_3_binomial_series-web/16_3_binomial_series-webse1.html,workbook16block3fig2
2026-05-29 13:50:46,skipped,./16_4_power_series-web/16_4_power_series-webse2.html,workbook16block4fig1
2026-05-29 13:50:46,skipped,./16_4_power_series-web/16_4_power_series-webse4.html,workbook16block4fig2
2026-05-29 13:50:46,skipped,./16_4_power_series-web/16_4_power_series-webse4.html,workbook16block4fig3
2026-05-29 13:50:46,skipped,./16_5_maclaurin_n_taylor_series-web/16_5_maclaurin_n_taylor_series-webse1.html,workbook16block5fig1
2026-05-29 13:50:46,skipped,./16_5_maclaurin_n_taylor_series-web/16_5_maclaurin_n_taylor_series-webse2.html,workbook16block5fig2
2026-05-29 13:50:46,skipped,./16_5_maclaurin_n_taylor_series-web/16_5_maclaurin_n_taylor_series-webse2.html,workbook16block5fig3
2026-05-29 13:50:46,skipped,./16_5_maclaurin_n_taylor_series-web/16_5_maclaurin_n_taylor_series-webse4.html,workbook16block5fig4
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig1a
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig1b
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig1c
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig2
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig3
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,ellipse
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse1.html,fig4
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,17_1_conic_sections-web0x
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,17_1_conic_sections-web1x
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,17_1_conic_sections-web2x
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,17_1_conic_sections-web3x
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig5
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig5a
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig6
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig7a
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig7b
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig7
2026-05-29 13:50:46,skipped,./17_1_conic_sections-web/17_1_conic_sections-webse3.html,fig8
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig1_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig2_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig3_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig33_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig3aa_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse1.html,fig3a_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse2.html,fig3c_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse2.html,fig3d_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse2.html,fig3e_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse3.html,fig4_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse3.html,fig5_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse3.html,fig5a_2
2026-05-29 13:50:46,skipped,./17_2_polar_coordinates-web/17_2_polar_coordinates-webse3.html,fig5c_2
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse1.html,fig1_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse1.html,fig2_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse1.html,fig3_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse2.html,fig4_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,fig5_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,fig6_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,fig7_3
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figa
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figb
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figc
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figd
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,fige
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figf
2026-05-29 13:50:46,skipped,./17_3_parametric_curves-web/17_3_parametric_curves-webse3.html,figg
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig5
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig7
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig6
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig1a
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig3a
2026-05-29 13:50:46,skipped,./18_1_funcns_severl_variabls-web/18_1_funcns_severl_variabls-webse2.html,fig4a
2026-05-29 13:50:46,skipped,./18_3_stationary_points-web/18_3_stationary_points-webse1.html,stat1
2026-05-29 13:50:46,skipped,./18_3_stationary_points-web/18_3_stationary_points-webse1.html,stat2
2026-05-29 13:50:46,skipped,./18_3_stationary_points-web/18_3_stationary_points-webse1.html,stat3
2026-05-29 13:50:46,skipped,./18_4_errors_n_percntge_chnge-web/18_4_errors_n_percntge_chnge-webse2.html,engex1
2026-05-29 13:50:46,skipped,./18_4_errors_n_percntge_chnge-web/18_4_errors_n_percntge_chnge-webse4.html,error-load
2026-05-29 13:50:46,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse1.html,fig1
2026-05-29 13:50:46,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse2.html,fig2
2026-05-29 13:50:47,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse3.html,fig3
2026-05-29 13:50:47,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse3.html,fig4
2026-05-29 13:50:47,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse3.html,fig5
2026-05-29 13:50:47,skipped,./19_1_modling_with_diffrntl_eqns-web/19_1_modling_with_diffrntl_eqns-webse3.html,fig6
2026-05-29 13:50:47,skipped,./19_3_second_order_odes-web/19_3_second_order_odes-webse6.html,fig1_3
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse1.html,fig1_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse1.html,fig2_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse2.html,fig3_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse2.html,fig6_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse2.html,fig4_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse3.html,fig5_4
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse5.html,Fig1(BendM)
2026-05-29 13:50:47,skipped,./19_4_applications_diffrntl_eqns-web/19_4_applications_diffrntl_eqns-webse6.html,beam
2026-05-29 13:50:47,skipped,./1_1_math_notation_n_symbols-web/1_1_math_notation_n_symbols-webse1.html,block1-fig1
2026-05-29 13:50:47,skipped,./1_1_math_notation_n_symbols-web/1_1_math_notation_n_symbols-webse1.html,block1-fig2
2026-05-29 13:50:47,skipped,./1_1_math_notation_n_symbols-web/1_1_math_notation_n_symbols-webse4.html,block1-figex1
2026-05-29 13:50:47,skipped,./1_1_math_notation_n_symbols-web/1_1_math_notation_n_symbols-webse5.html,block1-fig3
2026-05-29 13:50:48,skipped,./1_3_simplificatn_n_factorisatn-web/1_3_simplificatn_n_factorisatn-webse4.html,series
2026-05-29 13:50:48,skipped,./1_3_simplificatn_n_factorisatn-web/1_3_simplificatn_n_factorisatn-webse4.html,parallel
2026-05-29 13:50:48,skipped,./1_3_simplificatn_n_factorisatn-web/1_3_simplificatn_n_factorisatn-webse4.html,parallel2
2026-05-29 13:50:48,skipped,./1_5_formulae_n_transposition-web/1_5_formulae_n_transposition-webse3.html,insulatedBAR
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout1
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout2
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout3
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout4
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout5
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout6
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout7a
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout8
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout7
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse1.html,figout9
2026-05-29 13:50:48,skipped,./20_1_causal_functions-web/20_1_causal_functions-webse2.html,figout10
2026-05-29 13:50:48,skipped,./20_2_laplce_transfrm_n_inverse-web/20_2_laplce_transfrm_n_inverse-webse1.html,figout1_2
2026-05-29 13:50:48,skipped,./20_2_laplce_transfrm_n_inverse-web/20_2_laplce_transfrm_n_inverse-webse1.html,figout2_2
2026-05-29 13:50:48,skipped,./20_3_frthr_laplce_trnsforms-web/20_3_frthr_laplce_trnsforms-webse1.html,figout3_3
2026-05-29 13:50:48,skipped,./20_3_frthr_laplce_trnsforms-web/20_3_frthr_laplce_trnsforms-webse1.html,fig4_3
2026-05-29 13:50:48,skipped,./20_3_frthr_laplce_trnsforms-web/20_3_frthr_laplce_trnsforms-webse3.html,figout1_3
2026-05-29 13:50:48,skipped,./20_3_frthr_laplce_trnsforms-web/20_3_frthr_laplce_trnsforms-webse3.html,figout2_3
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse1.html,fig1_4
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse1.html,figout2_4
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse1.html,Fig1Colin1
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse3.html,Figextra1
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse3.html,Figextra2
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse4.html,LRCcircuit
2026-05-29 13:50:48,skipped,./20_4_solving_diffrntl_equatins-web/20_4_solving_diffrntl_equatins-webse5.html,beam
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig1
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig2
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig3
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig4
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig5
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig6
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig7
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse2.html,fig8
2026-05-29 13:50:49,skipped,./20_6_transfer_functions-web/20_6_transfer_functions-webse3.html,fig9
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig1
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig2
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig3
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig4
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig5
2026-05-29 13:50:49,skipped,./21_1_z_trnsms-web/21_1_z_trnsms-webse1.html,zfig6
2026-05-29 13:50:49,skipped,./21_2_bscs_z_trnsfm_thry-web/21_2_bscs_z_trnsfm_thry-webse4.html,zfig7
2026-05-29 13:50:49,skipped,./21_2_bscs_z_trnsfm_thry-web/21_2_bscs_z_trnsfm_thry-webse5.html,zfig4
2026-05-29 13:50:49,skipped,./21_2_bscs_z_trnsfm_thry-web/21_2_bscs_z_trnsfm_thry-webse5.html,zfig9
2026-05-29 13:50:49,skipped,./21_3_z_trnsfm_n_difrnce_eqn-web/21_3_z_trnsfm_n_difrnce_eqn-webse4.html,zfig10
2026-05-29 13:51:07,processed,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig11
2026-05-29 13:51:07,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig12
2026-05-29 13:51:10,error,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig13
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig14
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig15
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig16
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig17
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse1.html,zfig18
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse2.html,zfig19
2026-05-29 13:51:10,skipped,./21_4_eng_app_z_trnsfms-web/21_4_eng_app_z_trnsfms-webse2.html,zfig19
2026-05-29 13:51:10,skipped,./21_5_smpld_fns-web/21_5_smpld_fns-webse1.html,zfig21
2026-05-29 13:51:10,skipped,./21_5_smpld_fns-web/21_5_smpld_fns-webse1.html,zfig22
2026-05-29 13:51:10,skipped,./21_5_smpld_fns-web/21_5_smpld_fns-webse1.html,zfig23
2026-05-29 13:51:10,skipped,./21_5_smpld_fns-web/21_5_smpld_fns-webse2.html,zfig24
2026-05-29 13:51:21,processed,./21_5_smpld_fns-web/21_5_smpld_fns-webse2.html,zfig25
2026-05-29 13:51:21,skipped,./21_5_smpld_fns-web/21_5_smpld_fns-webse2.html,zfig26
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig1
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig2
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig3
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig4
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig5
2026-05-29 13:51:21,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig6
2026-05-29 13:51:33,processed,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig7
2026-05-29 13:51:33,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig8
2026-05-29 13:51:33,skipped,./23_1_periodic_functions-web/23_1_periodic_functions-webse2.html,Block1fig9
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse2.html,Block2fig1
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse2.html,Block2fig2
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse2.html,Block2fig3
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse4.html,Block3fig1
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse4.html,Block3fig2
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse5.html,Block3fig3
2026-05-29 13:51:33,skipped,./23_2_rprsnt_periodc_funcn_fourr_series-web/23_2_rprsnt_periodc_funcn_fourr_series-webse5.html,Block3fig4
2026-05-29 13:51:44,processed,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig1_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig2_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig3_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig4_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig5_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig6_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse1.html,Block3fig7_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse2.html,Block3fig8_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse2.html,Block3fig9_3
2026-05-29 13:51:44,skipped,./23_3_even_n_odd_funcns-web/23_3_even_n_odd_funcns-webse2.html,Block3fig10_3
2026-05-29 13:51:44,skipped,./23_4_convergence-web/23_4_convergence-webse1.html,Block6fig1
2026-05-29 13:51:44,skipped,./23_4_convergence-web/23_4_convergence-webse1.html,Block6fig2
2026-05-29 13:51:44,skipped,./23_4_convergence-web/23_4_convergence-webse1.html,Block6fig3
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig1
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig2
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig3
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig4
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig5
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig6
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig7
2026-05-29 13:51:44,skipped,./23_5_halfrange_series-web/23_5_halfrange_series-webse1.html,Block5fig8
2026-05-29 13:51:44,skipped,./23_6_fourr_complex_form-web/23_6_fourr_complex_form-webse3.html,workbook29Block7fig1
2026-05-29 13:51:44,skipped,./23_6_fourr_complex_form-web/23_6_fourr_complex_form-webse3.html,workbook29Block7fig2
2026-05-29 13:51:44,skipped,./23_6_fourr_complex_form-web/23_6_fourr_complex_form-webse4.html,workbook29Block7fig3
2026-05-29 13:51:44,skipped,./23_7_applicatn_fourier_series-web/23_7_applicatn_fourier_series-webse2.html,figure9
2026-05-29 13:51:44,skipped,./24_1_fourier_transform-web/24_1_fourier_transform-webse3.html,workbook30Block1fig1
2026-05-29 13:51:44,skipped,./24_1_fourier_transform-web/24_1_fourier_transform-webse3.html,workbook30Block1fig2
2026-05-29 13:51:52,processed,./24_1_fourier_transform-web/24_1_fourier_transform-webse3.html,workbook30Block1fig3
2026-05-29 13:51:52,skipped,./24_1_fourier_transform-web/24_1_fourier_transform-webse3.html,workbook30Block1fig4
2026-05-29 13:51:52,skipped,./24_1_fourier_transform-web/24_1_fourier_transform-webse4.html,workbook30Block1figkey
2026-05-29 13:51:52,skipped,./24_1_fourier_transform-web/24_1_fourier_transform-webse4.html,workbook30Block1fig5
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse2.html,workbook30Block2fig1
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse2.html,workbook30Block2fig2
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse3.html,workbook30Block2fig3
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse3.html,workbook30Block2fig4
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse3.html,workbook30Block2fig5
2026-05-29 13:51:52,skipped,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse3.html,workbook30Block2fig6
2026-05-29 13:52:03,processed,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse4.html,workbook30Block2fig7
2026-05-29 13:52:14,processed,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse4.html,workbook30Block2fig8
2026-05-29 13:52:24,processed,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse4.html,workbook30Block2fig9
2026-05-29 13:52:39,processed,./24_2_properties_fourier_trnsform-web/24_2_properties_fourier_trnsform-webse4.html,Exercise1
2026-05-29 13:52:54,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig1
2026-05-29 13:53:01,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig2
2026-05-29 13:53:06,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig3
2026-05-29 13:53:14,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig4
2026-05-29 13:53:23,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig5
2026-05-29 13:53:29,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse4.html,workbook30Block3fig6
2026-05-29 13:53:38,processed,./24_3_special_fourier_trnsform_pairs-web/24_3_special_fourier_trnsform_pairs-webse5.html,workbook30Block3fig7
